lr-AdamW,step,train_loss,train_acc,epoch,val_loss,val_acc
0.0001,0,,,,,
,49,3.0333832564704633,0.1796875,0,,
,99,2.4784382299000636,0.3125,0,,
,149,2.400056194809253,0.34375,0,,
,199,2.1175795238072217,0.40625,0,,
,249,2.13195460893267,0.34375,0,,
,299,1.9957046629072808,0.484375,0,,
,349,1.9123676630343784,0.4140625,0,,
,399,1.5860162620434237,0.5234375,0,,
,449,1.5189864748017656,0.578125,0,,
,499,1.6184960882481734,0.46875,0,,
,549,1.499616104036562,0.5078125,0,,
,599,1.5927885054913817,0.515625,0,,
,649,1.7653110249431698,0.53125,0,,
,699,1.4579608754855764,0.515625,0,,
,749,1.6653569454496455,0.546875,0,,
,799,1.3347173392887346,0.6015625,0,,
,849,1.1988436095168786,0.609375,0,,
,899,1.5504883431589769,0.5546875,0,,
,949,1.190235122911048,0.6328125,0,,
,999,1.242348794636334,0.65625,0,,
,1049,1.3863483173514122,0.5390625,0,,
,1099,1.309643937161076,0.6171875,0,,
,1149,1.3129503617210907,0.59375,0,,
,1199,1.2748559318242954,0.5859375,0,,
,1249,1.135407161668344,0.625,0,,
,1299,1.0704925151328604,0.671875,0,,
,1349,1.2826846753989087,0.6015625,0,,
,1399,1.1821172772397548,0.6328125,0,,
,1449,1.2537605964697445,0.6171875,0,,
,1499,1.166311953513802,0.640625,0,,
,1549,1.1521454551792107,0.6171875,0,,
,1599,1.1872197514818716,0.65625,0,,
,1649,1.1639763259825977,0.6171875,0,,
,1699,1.1286720101285417,0.6328125,0,,
,1749,1.0775879000914683,0.703125,0,,
,1799,0.895234031562496,0.6953125,0,,
,1849,1.066371500266515,0.625,0,,
,1899,1.0409026645598938,0.6640625,0,,
,1949,1.1528379382565528,0.65625,0,,
,1999,1.1452276365976242,0.578125,0,,
,2049,0.9652716132266999,0.6796875,0,,
,2099,1.1189314558886576,0.6640625,0,,
,2149,1.2261232070871424,0.6328125,0,,
,2199,0.974498329330902,0.71875,0,,
,2249,1.0810866518011355,0.625,0,,
,2299,0.8027238137146824,0.78125,0,,
,2349,1.0421229922373794,0.6484375,0,,
,2399,1.087349796167589,0.6484375,0,,
,2449,1.0012998028449713,0.6640625,0,,
,2499,1.013220944744527,0.6796875,0,,
,2549,1.0271995543881547,0.6640625,0,,
,2599,0.88311758658045,0.7109375,0,,
,2649,1.0286036383947248,0.640625,0,,
,2699,0.9300780310976283,0.703125,0,,
,2749,0.9947560361501073,0.703125,0,,
,2799,1.0704092534838336,0.6484375,0,,
,2849,0.9171482747967833,0.71875,0,,
,2899,0.9027491005032793,0.71875,0,,
,2949,1.066662912099548,0.6484375,0,,
,2999,0.9778092276206735,0.71875,0,,
,3049,0.8042997012848215,0.7578125,0,,
,3099,0.9793090786334008,0.6875,0,,
,3149,1.0607510323168783,0.6484375,0,,
,3199,0.9239985524129704,0.7109375,0,,
,3249,1.1217765029877373,0.6484375,0,,
,3299,1.0544185121001333,0.6875,0,,
,3349,1.0464387187049027,0.71875,0,,
,3399,0.7679580174250742,0.734375,0,,
,3449,0.9481479325882265,0.6875,0,,
,3499,1.009930358131415,0.6796875,0,,
,3549,0.9436549230335309,0.6953125,0,,
,3599,1.0086269535762677,0.6796875,0,,
,3649,0.7504125773430942,0.78125,0,,
,3699,0.8001702613658594,0.65625,0,,
,3749,1.023363439636965,0.6796875,0,,
,3799,0.7417917834712815,0.7578125,0,,
,3849,0.9561368695997723,0.6796875,0,,
,3899,0.908954567896265,0.71875,0,,
,3949,0.7272425952926463,0.7734375,0,,
,3999,1.036465863857998,0.671875,0,,
,4049,0.8881592958664692,0.71875,0,,
,4099,0.9438789160711674,0.6640625,0,,
,4149,1.257869758203553,0.5625,0,,
,4199,0.8002260210509936,0.78125,0,,
,4249,1.1256741987272714,0.625,0,,
,4299,1.0512351801192585,0.640625,0,,
,4349,0.8787891025861452,0.6953125,0,,
,4399,0.8845733116065276,0.75,0,,
,4449,0.8968136137308003,0.71875,0,,
,4499,0.6855661529726144,0.796875,0,,
,4549,0.8544159622015134,0.7265625,0,,
,4599,0.812855885564379,0.703125,0,,
,4649,0.6631630378559115,0.78125,0,,
,4699,0.8028459740772146,0.765625,0,,
,4749,0.7964179664973137,0.71875,0,,
,4799,0.7130567093805228,0.765625,0,,
,4849,0.7148023597324261,0.7578125,0,,
,4899,0.8080287848039598,0.7265625,0,,
,4949,0.8448593903050181,0.7421875,0,,
,4999,0.7720412382507675,0.7421875,0,,
,5049,0.7450650533316269,0.7578125,0,,
,5099,0.9796744456874582,0.65625,0,,
,5149,0.8604548073446364,0.671875,0,,
,5199,0.683268438650874,0.7421875,0,,
,5249,0.9112630255516315,0.6640625,0,,
,5299,0.9497928218140786,0.703125,0,,
,5349,0.7762003770243977,0.7421875,0,,
,5399,0.8637342351821902,0.6953125,0,,
,5449,0.7567207131823644,0.7578125,0,,
,5499,1.0061250229041998,0.6640625,0,,
,5531,,,0,0.763411974595169,0.7530052592224619
0.0001,5532,,,,,
,5549,0.8344326765690728,0.7109375,1,,
,5599,0.8532659819193558,0.71875,1,,
,5649,1.0190871545535511,0.6875,1,,
,5699,0.9332869136187169,0.75,1,,
,5749,0.7061467757459945,0.7578125,1,,
,5799,0.9172153494246295,0.6796875,1,,
,5849,0.7353866353929617,0.765625,1,,
,5899,0.8445585889458819,0.671875,1,,
