lr-AdamW,step,train_loss,train_acc,epoch,val_loss,val_acc
0.0001,0,,,,,
,49,3.1649612975586643,0.1796875,0,,
,99,2.812570459644717,0.234375,0,,
,149,2.4647234920010757,0.328125,0,,
,199,2.452776078911438,0.3359375,0,,
,249,2.3089013389916406,0.34375,0,,
,299,1.9706279342698796,0.4140625,0,,
,349,1.729937600885115,0.4921875,0,,
,399,1.8928980375669457,0.4453125,0,,
,449,1.7526679673083563,0.4765625,0,,
,499,1.5783292579575594,0.453125,0,,
,549,1.5829066814824266,0.515625,0,,
,599,1.5662542505275374,0.578125,0,,
,649,1.6090510922774643,0.484375,0,,
,699,1.4343968291907083,0.5703125,0,,
,749,1.111518950457945,0.6484375,0,,
,799,1.2734478929936819,0.578125,0,,
,849,1.5533895507358242,0.5546875,0,,
,899,1.3083516721615922,0.6484375,0,,
,949,1.3450884068984363,0.578125,0,,
,999,1.4360681308244794,0.5625,0,,
,1049,1.259686703368031,0.53125,0,,
,1099,1.2886201193449311,0.6328125,0,,
,1149,1.2128708294578505,0.6328125,0,,
,1199,1.2967301072415884,0.5390625,0,,
,1249,1.2480977950069043,0.5859375,0,,
,1299,1.1493858640137316,0.6640625,0,,
,1349,1.1377986166396095,0.6484375,0,,
,1399,1.3927430843206214,0.5625,0,,
,1449,1.1236266248830016,0.6875,0,,
,1499,1.095447507610489,0.6875,0,,
,1549,1.2332083819988773,0.6171875,0,,
,1599,1.1428136028439086,0.6875,0,,
,1649,0.9006167397978107,0.7109375,0,,
,1699,1.0051493197157022,0.671875,0,,
,1749,0.7665731902812929,0.78125,0,,
,1799,1.1586382798440205,0.6484375,0,,
,1849,1.0879709278477065,0.640625,0,,
,1899,0.945928342789506,0.6875,0,,
,1949,0.9570066678197376,0.703125,0,,
,1999,0.910165801391572,0.6796875,0,,
,2049,1.0551872677120817,0.6640625,0,,
,2099,0.846561765420011,0.734375,0,,
,2149,1.0165823292599236,0.6484375,0,,
,2199,1.0238465556891556,0.65625,0,,
,2249,1.018617228597054,0.7265625,0,,
,2299,1.1170301825994597,0.625,0,,
,2349,1.0858981495535955,0.65625,0,,
,2399,1.1714835780500483,0.6171875,0,,
