lr-AdamW,step,train_loss,train_acc,epoch,val_loss,val_acc
0.0001,0,,,,,
,49,3.5723473241260777,0.0859375,0,,
,99,2.9704723584751127,0.1484375,0,,
,149,2.548657091119707,0.2890625,0,,
,199,2.3802929864036106,0.3125,0,,
,249,2.3991989400580183,0.390625,0,,
,299,2.1370428426898047,0.3984375,0,,
,349,2.0471715365806538,0.375,0,,
,399,1.879268182233435,0.46875,0,,
,449,1.7102013312543405,0.53125,0,,
,499,2.0028343908389643,0.4296875,0,,
,549,1.5975504566472134,0.484375,0,,
,599,1.8367894684586825,0.484375,0,,
,649,1.5177693798280445,0.5078125,0,,
,699,1.5520268924726974,0.5234375,0,,
,749,1.5046882457675552,0.546875,0,,
,799,1.615585688006236,0.484375,0,,
,849,1.6482475833324421,0.4765625,0,,
,899,1.3581385656349625,0.625,0,,
,949,1.3362130046780492,0.5859375,0,,
,999,1.3289284680649862,0.609375,0,,
,1049,1.3052130189779065,0.5859375,0,,
,1099,1.4062677407739845,0.5625,0,,
,1149,1.2253065994200556,0.6171875,0,,
,1199,1.2356285852747744,0.625,0,,
,1249,1.2705225689612816,0.578125,0,,
,1299,1.0716898177430971,0.7109375,0,,
,1349,1.0582738388475235,0.6484375,0,,
,1399,1.3918350806730009,0.59375,0,,
,1449,1.1532202180694842,0.6875,0,,
,1499,1.111588153516523,0.6796875,0,,
,1549,1.2574448351013352,0.6640625,0,,
,1599,1.2034562129303417,0.6953125,0,,
,1649,1.3216499753997462,0.6015625,0,,
,1699,1.1238751966816358,0.6640625,0,,
,1749,1.0851793947890755,0.6171875,0,,
,1799,1.0316894347682317,0.6328125,0,,
,1849,1.124982923130095,0.6171875,0,,
,1899,1.23128892543634,0.6328125,0,,
,1949,1.3778315530563732,0.5703125,0,,
,1999,1.1981018940796448,0.625,0,,
,2049,1.3593452972880453,0.5546875,0,,
,2099,1.182582901104161,0.625,0,,
,2149,1.100943534685062,0.65625,0,,
,2199,1.0910639432472689,0.65625,0,,
,2249,0.9601181497919004,0.75,0,,
,2299,1.1107695210395931,0.609375,0,,
,2349,1.0114277125626432,0.6953125,0,,
,2399,0.9877988143507331,0.625,0,,
,2449,0.9983562663937293,0.6484375,0,,
,2499,1.1539768087466722,0.6171875,0,,
,2549,1.1676943232666206,0.625,0,,
,2599,1.320336150735612,0.5859375,0,,
,2649,1.0424749935875404,0.6875,0,,
,2699,0.9821273513412234,0.671875,0,,
,2749,0.9422512050959208,0.6875,0,,
,2799,1.232794505789925,0.609375,0,,
,2849,1.02363788015222,0.6875,0,,
,2899,0.9602273384527219,0.71875,0,,
,2949,0.9554079445236006,0.65625,0,,
,2999,0.9745101523231265,0.65625,0,,
,3049,0.8465151205232949,0.7421875,0,,
,3099,0.9256080324137719,0.6796875,0,,
,3149,1.123406109500128,0.640625,0,,
,3199,1.117569853046587,0.671875,0,,
,3249,0.9547196653720815,0.734375,0,,
,3299,0.9346695169069806,0.71875,0,,
,3349,1.184994973118526,0.5859375,0,,
,3399,0.8256284619327564,0.7421875,0,,
,3449,1.0136320628865483,0.6328125,0,,
,3499,1.0676732770300208,0.6875,0,,
,3549,0.8222734126023321,0.703125,0,,
,3599,0.9339495044769592,0.6875,0,,
,3649,0.9433038624604455,0.6796875,0,,
,3699,0.9642083370140694,0.7421875,0,,
,3749,0.9772399418559892,0.6640625,0,,
,3799,1.0607400915772165,0.6953125,0,,
,3849,0.9491395994755515,0.6796875,0,,
,3899,1.038548919233909,0.6796875,0,,
,3949,1.102374805233358,0.6015625,0,,
,3999,1.1281407316883065,0.65625,0,,
,4049,0.8983485345643,0.7109375,0,,
,4099,1.156186929867047,0.640625,0,,
,4149,1.0005541718337376,0.6953125,0,,
,4199,0.9594014397735615,0.6875,0,,
,4249,0.9482796010230362,0.6875,0,,
,4299,0.776106595664753,0.71875,0,,
,4349,0.9056580628358404,0.75,0,,
,4399,1.1373150293186707,0.6640625,0,,
,4449,0.8804600495034821,0.65625,0,,
,4499,0.9374886758552461,0.6796875,0,,
,4549,0.7860416890085867,0.7578125,0,,
,4599,1.0186447332895374,0.6484375,0,,
,4649,0.7692298108328135,0.703125,0,,
,4699,0.9142693536262603,0.671875,0,,
,4749,0.9128432499792501,0.7265625,0,,
,4799,0.9539338622286023,0.703125,0,,
,4849,1.255948210599006,0.546875,0,,
,4899,0.8867464497926556,0.7109375,0,,
,4949,0.8996207443415545,0.6953125,0,,
,4999,0.9425337010685321,0.6875,0,,
,5049,0.7753885093970909,0.75,0,,
,5099,0.8704205350715591,0.71875,0,,
,5149,0.8927523123346544,0.734375,0,,
,5199,0.8618053426796493,0.734375,0,,
,5249,0.8583670096322847,0.75,0,,
,5299,0.8103980744204816,0.703125,0,,
,5349,0.8455473099527248,0.765625,0,,
,5399,1.0072211182196673,0.6796875,0,,
,5449,1.1060835814001782,0.6171875,0,,
,5499,0.9312270410842621,0.6875,0,,
,5531,,,0,1.03690072986618,0.6645132270947843
0.0001,5532,,,,,
,5549,0.771623242069109,0.734375,1,,
,5599,0.9871162200171778,0.6640625,1,,
,5649,0.8884735941782965,0.6875,1,,
,5699,0.7374354429576236,0.7578125,1,,
,5749,0.8611093302080869,0.7109375,1,,
,5799,0.9993099588254378,0.703125,1,,
,5849,0.9888035869584662,0.6875,1,,
,5899,0.9322229944543676,0.6953125,1,,
,5949,0.910541914151541,0.6796875,1,,
,5999,0.8865927999636396,0.734375,1,,
,6049,0.9972498597745982,0.6640625,1,,
,6099,0.7192034193002897,0.796875,1,,
,6149,0.7779572587238471,0.765625,1,,
,6199,0.8388300430032799,0.7109375,1,,
,6249,0.8099477333164948,0.7578125,1,,
,6299,0.818122405366871,0.734375,1,,
,6349,1.0986691408451486,0.640625,1,,
,6399,0.8664474394619949,0.71875,1,,
,6449,0.9569447675999041,0.671875,1,,
,6499,0.8345035987249033,0.71875,1,,
,6549,0.8825541561621428,0.75,1,,
,6599,0.9014516340237599,0.7421875,1,,
,6649,0.6574100549989718,0.796875,1,,
,6699,0.8298816763677319,0.6875,1,,
,6749,0.75241151752916,0.7578125,1,,
,6799,0.9622373507521219,0.6328125,1,,
,6849,0.9051265259149247,0.6953125,1,,
,6899,0.800005913784344,0.7578125,1,,
,6949,0.7807463648430408,0.7109375,1,,
,6999,0.6713347171919058,0.7578125,1,,
,7049,0.8472750946296417,0.703125,1,,
,7099,0.834534275523354,0.6953125,1,,
,7149,0.9957203361622875,0.71875,1,,
,7199,0.9540973467480062,0.640625,1,,
,7249,0.7008394190231605,0.8046875,1,,
,7299,0.7844742466199431,0.7734375,1,,
,7349,0.8421651146238841,0.75,1,,
,7399,0.8121900506589074,0.78125,1,,
,7449,0.9280168014733697,0.703125,1,,
,7499,0.7523609448297937,0.765625,1,,
,7549,0.9094297147861095,0.7109375,1,,
,7599,0.7718995089769718,0.7265625,1,,
,7649,0.726396225253223,0.78125,1,,
,7699,0.7688061131038587,0.7578125,1,,
,7749,1.0115993809578299,0.6875,1,,
,7799,1.0414717262656068,0.6796875,1,,
,7849,0.6954225853427446,0.7734375,1,,
,7899,0.9376399107411988,0.6953125,1,,
,7949,0.8492343712027239,0.734375,1,,
,7999,1.0103450214542378,0.6796875,1,,
,8049,0.7469563085939397,0.7421875,1,,
,8099,0.764720170016224,0.75,1,,
,8149,0.8257444487614267,0.7421875,1,,
,8199,0.6733350269779411,0.7734375,1,,
,8249,0.9050490786168959,0.703125,1,,
,8299,1.0141961361881016,0.6015625,1,,
,8349,0.8759666168272675,0.6484375,1,,
,8399,1.0010594408324083,0.671875,1,,
,8449,0.8330893983963072,0.703125,1,,
,8499,0.7924869319037341,0.765625,1,,
,8549,0.7943792802786099,0.734375,1,,
,8599,0.8570462027225951,0.65625,1,,
,8649,0.8971260824552676,0.734375,1,,
,8699,0.8065338169369582,0.7109375,1,,
,8749,0.84181413405443,0.734375,1,,
,8799,0.7674632268467539,0.71875,1,,
,8849,0.5452635126601572,0.859375,1,,
,8899,0.7309153490501521,0.7734375,1,,
,8949,0.8383922043160353,0.7109375,1,,
,8999,0.8609605772722551,0.7421875,1,,
,9049,0.9700828491075878,0.6875,1,,
,9099,0.8485711887177134,0.71875,1,,
,9149,0.7273932870871039,0.765625,1,,
,9199,0.7055295578331899,0.7734375,1,,
,9249,0.732966025513075,0.75,1,,
,9299,0.8396145747499154,0.7109375,1,,
,9349,0.8138210503394064,0.7265625,1,,
,9399,0.8656560477798214,0.6640625,1,,
,9449,0.6280578990116686,0.796875,1,,
,9499,0.7890258661735832,0.7421875,1,,
,9549,0.7581960007022112,0.7578125,1,,
,9599,0.7777246492442247,0.7578125,1,,
,9649,0.6658962702509603,0.7734375,1,,
,9699,0.7204514394896219,0.765625,1,,
,9749,0.8903837587870939,0.7265625,1,,
,9799,0.7684123655535349,0.7578125,1,,
,9849,0.810538145252265,0.765625,1,,
,9899,0.8121031861829785,0.75,1,,
,9949,0.9584185047087501,0.671875,1,,
,9999,0.8782297297356696,0.6796875,1,,
